No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
11,KB_SIREHANB,仕入販売区分,STRING,有,なし,なし,なし,"ai21rep_ve_dx.tbbc003g / CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",KB_SIREHANB / KB_SIIRE,UNION前半は t.KB_SIREHANB（tbbc003g）を出力し、WHERE句で t.KB_SIREHANB = '1' に限定。UNION後半は t.KB_SIIRE（c001g）を KB_SIREHANB として出力し、WHERE句で t.KB_SIIRE LIKE '1%' に限定,仕入/販売に関する区分。UNION前半と後半で参照元カラムが異なる。
12,DD_KEIRIKEI_zako,経理計上日（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",DD_KEIRIKEI,UNION前半は LEFT JOINした c001g.DD_KEIRIKEI、UNION後半は t.DD_KEIRIKEI（c001g）を出力,中古在庫/仕入側の経理計上日。c001gでは同一車台番号単位で優先順位により1件を採用。
13,NO_SYADAIBA_zako,車台番号（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",NO_SYADAIBA,UNION前半は c001g.NO_SYADAIBA、UNION後半は t.NO_SYADAIBA（c001g）を出力,中古在庫/仕入側の車台番号。
14,MJ_KATASIKI_zako,型式（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",MJ_KATASIKI,UNION前半は c001g.MJ_KATASIKI、UNION後半は t.MJ_KATASIKI（c001g）を出力,中古在庫/仕入側の型式。c001g作成時点で xeam10 または yeam15 を含む型式に限定。
15,KJ_SITAMEIG_zako,下取/仕入名義（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",KJ_SITAMEIG,UNION前半は c001g.KJ_SITAMEIG、UNION後半は t.KJ_SITAMEIG（c001g）を出力,中古在庫/仕入側の名義情報。項目名からの解釈であり、コード値の詳細定義はSQL内に記載なし。
16,MJ_FURUSYAM_zako,古車名（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",MJ_FURUSYAM,UNION前半は c001g.MJ_FURUSYAM、UNION後半は t.MJ_FURUSYAM（c001g）を出力,中古在庫/仕入側の車名。
17,KB_SIIRE_zako,仕入区分（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",KB_SIIRE,UNION前半は c001g.KB_SIIRE、UNION後半は t.KB_SIIRE（c001g）を出力。c001g作成時点で KB_SIIRE LIKE '1%' に限定,中古在庫/仕入側の仕入区分。
18,DD_SIREJYTY_zako,仕入受注日（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",DD_SIREJYTY,UNION前半は c001g.DD_SIREJYTY、UNION後半は t.DD_SIREJYTY（c001g）を出力,中古在庫/仕入側の日付項目。論理名はカラム名からの解釈。
19,DD_SIRETORO_zako,仕入登録日（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",DD_SIRETORO,UNION前半は c001g.DD_SIRETORO、UNION後半は t.DD_SIRETORO（c001g）を出力,中古在庫/仕入側の仕入登録日。
20,CD_SYOYUSYA_zako,所有者コード（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",CD_SYOYUSYA,UNION前半は c001g.CD_SYOYUSYA、UNION後半は t.CD_SYOYUSYA（c001g）を出力,中古在庫/仕入側の所有者コード。
21,KJ_SAISSYYU_zako,最終所有者名（在庫）,STRING,有,なし,なし,なし,"CTE c001g（ai21rep_ve_dx.tbbc001g, ai21rep_ve_dx.tbbc050g, ai21rep_ve_dx.tbbc065g）",KJ_SAISSYYU,UNION前半は c001g.KJ_SAISSYYU、UNION後半は t.KJ_SAISSYYU（c001g）を出力,中古在庫/仕入側の最終所有者名。
22,NO_SYADAIBA_shinsya,車台番号（新車）,STRING,有,なし,なし,なし,"CTE a001g（ai21rep_ve_dx.tbba001g, ai21rep_ve_dx.tbba085g, ai21rep_ve_dx.tbba108g）",NO_SYADAIBA,a001g.NO_SYADAIBA を出力。a001gは受注番号単位で優先順位により1件を採用し、DD_TOUROKUが '2025-8-27' 以上 '2028-4-1' 未満またはNULLのレコードに限定,紐づく新車側の車台番号。
23,kj_meigime1_shinsya,名義名1（新車）,STRING,有,なし,なし,なし,"CTE a001g（ai21rep_ve_dx.tbba001g, ai21rep_ve_dx.tbba085g, ai21rep_ve_dx.tbba108g）",KJ_MEIGIME1,a001g.KJ_MEIGIME1 を出力,新車受注側の名義名1。
24,dd_jucyu_shinsya,受注日（新車）,STRING,有,なし,なし,なし,"CTE a001g（ai21rep_ve_dx.tbba001g, ai21rep_ve_dx.tbba085g, ai21rep_ve_dx.tbba108g）",DD_JUCYU,a001g.DD_JUCYU を出力,新車受注側の受注日。
25,dd_touroku_shinsya,登録日（新車）,STRING,有,なし,なし,なし,"CTE a001g（ai21rep_ve_dx.tbba001g, ai21rep_ve_dx.tbba085g, ai21rep_ve_dx.tbba108g）",DD_TOUROKU,a001g.DD_TOUROKU を出力。a001g作成時点で DD_TOUROKU が '2025-8-27' 以上 '2028-4-1' 未満またはNULLのレコードに限定,新車受注側の登録日。
26,mj_katasiki_shinsya,型式（新車）,STRING,有,なし,なし,なし,"CTE a001g（ai21rep_ve_dx.tbba001g, ai21rep_ve_dx.tbba085g, ai21rep_ve_dx.tbba108g）",MJ_HANTENKT,a001g.MJ_HANTENKT を mj_katasiki_shinsya として出力。対象車種条件の一部で XEAM11 または XEAM15 判定にも使用,新車受注側の型式として出力。元カラム名は MJ_HANTENKT。
27,no_cyumon_shinsya,注文番号（新車）,STRING,有,なし,なし,なし,"CTE a001g（ai21rep_ve_dx.tbba001g, ai21rep_ve_dx.tbba085g, ai21rep_ve_dx.tbba108g）",NO_CYUMON,a001g.NO_CYUMON を出力,新車受注側の注文番号。JOINでは NO_CYUMON と NO_CYUMONED の連結値を NO_SIRETYUM と照合。
28,kj_kurumame_shinsya,車名（新車）,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbf001m,KJ_KURUMAME,f008mを経由して tbbf001m をJOINし、f001m.KJ_KURUMAME を出力。WHERE句で bZ4X、プリウス、RAV4、ハリアー、アルファード、ヴェルファイア、クラウンスポーツ、クラウンエステート等に該当する車名に限定,新車側の車名。車名フィルタにより対象車種が限定される。
29,DD_1JTOROKU,一次登録日,STRING,有,なし,なし,なし,"CTE c006g（ai21rep_ve_dx.tbbc006g, ai21rep_ve_dx.tbbc052g, ai21rep_ve_dx.tbbc064g）",DD_1JTOROKU,c006g.DD_1JTOROKU を出力。c006gは tbbc006g、tbbc052g、tbbc064g（tbbc064gは MAX(DD_1JTOROKU)）をUNIONし、車両番号単位で優先順位により1件を採用,中古車側の一次登録日。
