No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
16,当年借方金額１２,当年借方金額１２,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykar12,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykar12) を集計。",当年の借方金額12。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
17,当年貸方金額０１,当年貸方金額０１,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas01,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas01) を集計。",当年の貸方金額01。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
18,当年貸方金額０２,当年貸方金額０２,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas02,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas02) を集計。",当年の貸方金額02。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
19,当年貸方金額０３,当年貸方金額０３,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas03,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas03) を集計。",当年の貸方金額03。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
20,当年貸方金額０４,当年貸方金額０４,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas04,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas04) を集計。",当年の貸方金額04。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
21,当年貸方金額０５,当年貸方金額０５,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas05,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas05) を集計。",当年の貸方金額05。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
22,当年貸方金額０６,当年貸方金額０６,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas06,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas06) を集計。",当年の貸方金額06。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
23,当年貸方金額０７,当年貸方金額０７,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas07,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas07) を集計。",当年の貸方金額07。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
24,当年貸方金額０８,当年貸方金額０８,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas08,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas08) を集計。",当年の貸方金額08。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
25,当年貸方金額０９,当年貸方金額０９,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas09,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas09) を集計。",当年の貸方金額09。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
26,当年貸方金額１０,当年貸方金額１０,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas10,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas10) を集計。",当年の貸方金額10。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
27,当年貸方金額１１,当年貸方金額１１,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas11,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas11) を集計。",当年の貸方金額11。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
28,当年貸方金額１２,当年貸方金額１２,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg7005m,ki_toykas12,"当会計年度（nu_yyyy = YEAR(MONTHS_SUB(FROM_UTC_TIMESTAMP(UTC_TIMESTAMP(), 'JST'), 4))）かつ売上系勘定科目（cd_kanjyou BETWEEN '5010101' AND '5019999'）を対象に、店舗単位で SUM(tbg7005m_3.ki_toykas12) を集計。",当年の貸方金額12。GROUP BYは販社コード・会社コード・店舗コード単位。DDL上はSTRINGだがSQL上はSUM結果の数値。
