No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
20,cd_web,Web掲載区分,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,kb_web,kb_web を cd_web として設定,Web掲載有無・状態を表す区分
21,kj_syainmei,社員名,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,kj_syainmei,直接設定,担当社員名
22,kj_tentanms,店舗担当名,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,kj_tentanms,直接設定,正式名称はSQL内にコメントなし。カラム名からの整理
23,mj_todofkenfl,都道府県表示名,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,mj_todofkenfl,直接設定,都道府県の表示用名称
24,kj_zaikoten,在庫店名,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,kj_zaikoten,直接設定,在庫店舗名
25,ki_sitadkak,査定価格,BIGINT,有,なし,なし,なし,なし（固定値）,NULL,NULLを固定設定,SQL上は元項目を参照せずNULLを設定
26,nu_suhkt,評価点,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,nu_suhkt,直接設定,正式名称はSQL内にコメントなし。SITA/査定文脈上の暫定名
27,ki_nesita,値下価格,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,ki_nesita,直接設定,正式名称はSQL内にコメントなし。カラム名からの整理
28,kj_tosikime,年式名,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
29,mj_nisclr,外装色,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
30,mj_nejknbk,値付条件備考,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,mj_nejknbk,直接設定,値付条件に関する備考とみられる項目
31,mj_comment,コメント,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,mj_comment,直接設定,コメント欄
32,mj_kudohoho,駆動方式,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
33,id_syaryou,車両ID,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,id_syaryou,直接設定,車両を識別するID
34,cd_zaiksyys,在庫種別コード,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,cd_zaiksyys,直接設定,在庫種別を表すコード
35,no_sti,査定番号,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,no_sti,直接設定,査定を識別する番号
36,id_upasssti,UPASS査定ID,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
37,contain_png,PNG含有フラグ,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
38,contain_other,その他含有フラグ,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
39,nu_zaikonis,在庫日数,BIGINT,有,なし,なし,なし,なし（固定値）,NULL,NULLを固定設定,SQL上は元項目を参照せずNULLを設定
40,kb_tstihsk,訂正査定方式区分,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
41,dd_tstisgjs,訂正査定実施日,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
42,dd_stisgjs,査定実施日,STRING,有,なし,なし,なし,なし（固定値）,'',空文字を固定設定,SQL上は元項目を参照せず空文字を設定
43,kb_sintyaku,新着区分,STRING,有,なし,なし,なし,DM_SITA_VEHICLE_BASE,kb_sintyaku,直接設定,新着状態を表す区分
44,mart_created_at,Mart作成日時,STRING,無,なし,なし,CURRENT_TIMESTAMP,なし（SQL関数）,CURRENT_TIMESTAMP,SQL実行時に CURRENT_TIMESTAMP を設定,DDL上はTIMESTAMP想定。Impala向けルールによりSTRINGとして整理
