No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
17,nu_uslim_monsiirelt,USLIM月仕入関連数値,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP,NU_USLIM_MONSIIRELT,"NVL(SUM(T_USLIM_JUCYU.NU_USLIM_MONSIIRELT), 0)を設定",nu系のため金額または数量系の数値と考えられるが、DDL/SQLのみでは業務定義は断定不可。
18,su_uslim_monsiirelt,USLIM月仕入関連件数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP,SU_USLIM_MONSIIRELT,"NVL(SUM(T_USLIM_JUCYU.SU_USLIM_MONSIIRELT), 0)を設定",USLIM側の月仕入関連件数。NULLは0として扱う。
19,su_monjucyu,月受注数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP; uslim_ve.DM_HANSYA_KPI_REG_JUCYU_TMP,SU_USLIM_MONJUCYU; SU_REG_MONJUCYU,"NVL(SUM(SU_USLIM_MONJUCYU),0) + NVL(SUM(SU_REG_MONJUCYU),0)で算出",USLIM側とREG側を合算した月受注数。
20,nu_monsiirelt,月仕入関連数値,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP; uslim_ve.DM_HANSYA_KPI_REG_JUCYU_TMP,NU_USLIM_MONSIIRELT; NU_REG_MONSIIRELT,"NVL(SUM(NU_USLIM_MONSIIRELT),0) + NVL(SUM(NU_REG_MONSIIRELT),0)で算出",USLIM側とREG側を合算した月仕入関連数値。業務上の単位はDDL/SQLのみでは断定不可。
21,su_monsiirelt,月仕入関連件数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP; uslim_ve.DM_HANSYA_KPI_REG_JUCYU_TMP,SU_USLIM_MONSIIRELT; SU_REG_MONSIIRELT,"NVL(SUM(SU_USLIM_MONSIIRELT),0) + NVL(SUM(SU_REG_MONSIIRELT),0)で算出",USLIM側とREG側を合算した月仕入関連件数。
22,su_yote,予定数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_YOTE_TMP,SU_YOTE,"NVL(SUM(T_YOTE.SU_YOTE), 0)を設定",予定数。月予定数との違いはDDL/SQLのみでは詳細不明。
23,su_uslim_jucyu,USLIM受注数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP,SU_USLIM_JUCYU,"NVL(SUM(T_USLIM_JUCYU.SU_USLIM_JUCYU), 0)を設定",USLIM側の受注数。NULLは0として扱う。
24,nu_uslim_siirelt,USLIM仕入関連数値,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP,NU_USLIM_SIIRELT,"NVL(SUM(T_USLIM_JUCYU.NU_USLIM_SIIRELT), 0)を設定",USLIM側の仕入関連数値。業務上の単位はDDL/SQLのみでは断定不可。
25,su_uslim_siirelt,USLIM仕入関連件数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP,SU_USLIM_SIIRELT,"NVL(SUM(T_USLIM_JUCYU.SU_USLIM_SIIRELT), 0)を設定",USLIM側の仕入関連件数。NULLは0として扱う。
26,su_jucyu,受注数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP; uslim_ve.DM_HANSYA_KPI_REG_JUCYU_TMP,SU_USLIM_JUCYU; SU_REG_JUCYU,"NVL(SUM(SU_USLIM_JUCYU),0) + NVL(SUM(SU_REG_JUCYU),0)で算出",USLIM側とREG側を合算した受注数。
27,nu_siirelt,仕入関連数値,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP; uslim_ve.DM_HANSYA_KPI_REG_JUCYU_TMP,NU_USLIM_SIIRELT; NU_REG_SIIRELT,"NVL(SUM(NU_USLIM_SIIRELT),0) + NVL(SUM(NU_REG_SIIRELT),0)で算出",USLIM側とREG側を合算した仕入関連数値。業務上の単位はDDL/SQLのみでは断定不可。
28,su_siirelt,仕入関連件数,BIGINT,有,なし,なし,なし,uslim_ve.DM_HANSYA_KPI_USLIM_JUCYU_TMP; uslim_ve.DM_HANSYA_KPI_REG_JUCYU_TMP,SU_USLIM_SIIRELT; SU_REG_SIIRELT,"NVL(SUM(SU_USLIM_SIIRELT),0) + NVL(SUM(SU_REG_SIIRELT),0)で算出",USLIM側とREG側を合算した仕入関連件数。
29,row_type,行区分,STRING,有,なし,なし,なし,集計ロジック,GROUPING(T_HSIF.CD_HANBAITN),GROUPING(T_HSIF.CD_HANBAITN)=0ならDETAIL、それ以外はAREA_TOTAL,DETAIL=販社別明細、AREA_TOTAL=地域合計。
30,mart_created_at,マート作成日時,STRING,無,なし,なし,CURRENT_TIMESTAMP,システム日時,NOW(),INSERT時にNOW()を設定。DDL上はDEFAULT CURRENT_TIMESTAMPだが、Impala向けにTIMESTAMPはSTRINGとして扱う前提。,データマートへの登録日時。
